"MacroTrends Data Download"
"S&P 500 Index: Daily Closing Values"

"Disclaimer and Terms of Use: Historical data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


Date,"Closing Value"
1990-12-06,329.0700
1990-12-07,327.7500
1990-12-10,328.8900
1990-12-11,326.4400
1990-12-12,330.1900
1990-12-13,329.3400
1990-12-14,326.8200
1990-12-17,326.0200
1990-12-18,330.0500
1990-12-19,330.2000
1990-12-20,330.1200
1990-12-21,331.7500
1990-12-24,329.9000
1990-12-26,330.8500
1990-12-27,328.2900
1990-12-28,328.7200
1990-12-31,330.2200
1991-01-02,326.4500
1991-01-03,321.9100
1991-01-04,321.0000
1991-01-07,315.4400
1991-01-08,314.9000
1991-01-09,311.4900
1991-01-10,314.5300
1991-01-11,315.2300
1991-01-14,312.4900
1991-01-15,313.7300
1991-01-16,316.1700
1991-01-17,327.9700
1991-01-18,332.2300
1991-01-21,331.0600
1991-01-22,328.3100
1991-01-23,330.2100
1991-01-24,334.7800
1991-01-25,336.0700
1991-01-28,336.0300
1991-01-29,335.8400
1991-01-30,340.9100
1991-01-31,343.9300
1991-02-01,343.0500
1991-02-04,348.3400
1991-02-05,351.2600
1991-02-06,358.0700
1991-02-07,356.5200
1991-02-08,359.3500
1991-02-11,368.5800
1991-02-12,365.5000
1991-02-13,369.0200
1991-02-14,364.2200
1991-02-15,369.0600
1991-02-19,369.3900
1991-02-20,365.1400
1991-02-21,364.9700
1991-02-22,365.6500
1991-02-25,367.2600
1991-02-26,362.8100
1991-02-27,367.7400
1991-02-28,367.0700
1991-03-01,370.4700
1991-03-04,369.3300
1991-03-05,376.7200
1991-03-06,376.1700
1991-03-07,375.9100
1991-03-08,374.9500
1991-03-11,372.9600
1991-03-12,370.0300
1991-03-13,374.5700
1991-03-14,373.5000
1991-03-15,373.5900
1991-03-18,372.1100
1991-03-19,366.5900
1991-03-20,367.9200
1991-03-21,366.5800
1991-03-22,367.4800
1991-03-25,369.8300
1991-03-26,376.3000
1991-03-27,375.3500
1991-03-28,375.2200
1991-04-01,371.3000
1991-04-02,379.5000
1991-04-03,378.9400
1991-04-04,379.7700
1991-04-05,375.3600
1991-04-08,378.6600
1991-04-09,373.5600
1991-04-10,373.1500
1991-04-11,377.6300
1991-04-12,380.4000
1991-04-15,381.1900
1991-04-16,387.6200
1991-04-17,390.4500
1991-04-18,388.4600
1991-04-19,384.2000
1991-04-22,380.9500
1991-04-23,381.7600
1991-04-24,382.7600
1991-04-25,379.2500
1991-04-26,379.0200
1991-04-29,373.6600
1991-04-30,375.3400
1991-05-01,380.2900
1991-05-02,380.5200
1991-05-03,380.8000
1991-05-06,380.0800
1991-05-07,377.3200
1991-05-08,378.5100
1991-05-09,383.2500
1991-05-10,375.7400
1991-05-13,376.7600
1991-05-14,371.6200
1991-05-15,368.5700
1991-05-16,372.1900
1991-05-17,372.3900
1991-05-20,372.2800
1991-05-21,375.3500
1991-05-22,376.1900
1991-05-23,374.9600
1991-05-24,377.4900
1991-05-28,381.9400
1991-05-29,382.7900
1991-05-30,386.9600
1991-05-31,389.8300
1991-06-03,388.0600
1991-06-04,387.7400
1991-06-05,385.0900
1991-06-06,383.6300
1991-06-07,379.4300
1991-06-10,378.5700
1991-06-11,381.0500
1991-06-12,376.6500
1991-06-13,377.6300
1991-06-14,382.2900
1991-06-17,380.1300
1991-06-18,378.5900
1991-06-19,375.0900
1991-06-20,375.4200
1991-06-21,377.7500
1991-06-24,370.9400
1991-06-25,370.6500
1991-06-26,371.5900
1991-06-27,374.4000
1991-06-28,371.1600
1991-07-01,377.9200
1991-07-02,377.4700
1991-07-03,373.3300
1991-07-05,374.0800
1991-07-08,377.9400
1991-07-09,376.1100
1991-07-10,375.7400
1991-07-11,376.9700
1991-07-12,380.2500
1991-07-15,382.3900
1991-07-16,381.5400
1991-07-17,381.1800
1991-07-18,385.3700
1991-07-19,384.2200
1991-07-22,382.8800
1991-07-23,379.4200
1991-07-24,378.6400
1991-07-25,380.9600
1991-07-26,380.9300
1991-07-29,383.1500
1991-07-30,386.6900
1991-07-31,387.8100
1991-08-01,387.1200
1991-08-02,387.1800
1991-08-05,385.0600
1991-08-06,390.6200
1991-08-07,390.5600
1991-08-08,389.3200
1991-08-09,387.1200
1991-08-12,388.0200
1991-08-13,389.6200
1991-08-14,389.9000
1991-08-15,389.3300
1991-08-16,385.5800
1991-08-19,376.4700
1991-08-20,379.4300
1991-08-21,390.5900
1991-08-22,391.3300
1991-08-23,394.1700
1991-08-26,393.8500
1991-08-27,393.0600
1991-08-28,396.6400
1991-08-29,396.4700
1991-08-30,395.4300
1991-09-03,392.1500
1991-09-04,389.9700
1991-09-05,389.1400
1991-09-06,389.1000
1991-09-09,388.5700
1991-09-10,384.5600
1991-09-11,385.0900
1991-09-12,387.3400
1991-09-13,383.5900
1991-09-16,385.7800
1991-09-17,385.5000
1991-09-18,386.9400
1991-09-19,387.5600
1991-09-20,387.9200
1991-09-23,385.9200
1991-09-24,387.7100
1991-09-25,386.8800
1991-09-26,386.4900
1991-09-27,385.9000
1991-09-30,387.8600
1991-10-01,389.2000
1991-10-02,388.2600
1991-10-03,384.4700
1991-10-04,381.2500
1991-10-07,379.5000
1991-10-08,380.6700
1991-10-09,376.8000
1991-10-10,380.5500
1991-10-11,381.4500
1991-10-14,386.4700
1991-10-15,391.0100
1991-10-16,392.8000
1991-10-17,391.9200
1991-10-18,392.5000
1991-10-21,390.0200
1991-10-22,387.8300
1991-10-23,387.9400
1991-10-24,385.0700
1991-10-25,384.2000
1991-10-28,389.5200
1991-10-29,391.4800
1991-10-30,392.9600
1991-10-31,392.4500
1991-11-01,391.3200
1991-11-04,390.2800
1991-11-05,388.7100
1991-11-06,389.9700
1991-11-07,393.7200
1991-11-08,392.8900
1991-11-11,393.1200
1991-11-12,396.7400
1991-11-13,397.4100
1991-11-14,397.1500
1991-11-15,382.6200
1991-11-18,385.2400
1991-11-19,379.4200
1991-11-20,378.5300
1991-11-21,380.0600
1991-11-22,376.1400
1991-11-25,375.3400
1991-11-26,377.9600
1991-11-27,376.5500
1991-11-29,375.2200
1991-12-02,381.4000
1991-12-03,380.9600
1991-12-04,380.0700
1991-12-05,377.3900
1991-12-06,379.1000
1991-12-09,378.2600
1991-12-10,377.9000
1991-12-11,377.7000
1991-12-12,381.5500
1991-12-13,384.4700
1991-12-16,384.4600
1991-12-17,382.7400
1991-12-18,383.4800
1991-12-19,382.5200
1991-12-20,387.0400
1991-12-23,396.8200
1991-12-24,399.3300
1991-12-26,404.8400
1991-12-27,406.4600
1991-12-30,415.1400
1991-12-31,417.0900
1992-01-02,417.2600
1992-01-03,419.3400
1992-01-06,417.9600
1992-01-07,417.4000
1992-01-08,418.1000
1992-01-09,417.6100
1992-01-10,415.1000
1992-01-13,414.3400
1992-01-14,420.4400
1992-01-15,420.7700
1992-01-16,418.2100
1992-01-17,418.8600
1992-01-20,416.3600
1992-01-21,412.6400
1992-01-22,418.1300
1992-01-23,414.9600
1992-01-24,415.4800
1992-01-27,414.9900
1992-01-28,414.9600
1992-01-29,410.3400
1992-01-30,411.6200
1992-01-31,408.7800
1992-02-03,409.5300
1992-02-04,413.8500
1992-02-05,413.8400
1992-02-06,413.8200
1992-02-07,411.0900
1992-02-10,413.7700
1992-02-11,413.7600
1992-02-12,417.1300
1992-02-13,413.6900
1992-02-14,412.4800
1992-02-18,407.3800
1992-02-19,408.2600
1992-02-20,413.9000
1992-02-21,411.4300
1992-02-24,412.2700
1992-02-25,410.4500
1992-02-26,415.3500
1992-02-27,413.8600
1992-02-28,412.7000
1992-03-02,412.4500
1992-03-03,412.8500
1992-03-04,409.3300
1992-03-05,406.5100
1992-03-06,404.4400
1992-03-09,405.2100
1992-03-10,406.8900
1992-03-11,404.0300
1992-03-12,403.8900
1992-03-13,405.8400
1992-03-16,406.3900
1992-03-17,409.5800
1992-03-18,409.1500
1992-03-19,409.8000
1992-03-20,411.3000
1992-03-23,409.9100
1992-03-24,408.8800
1992-03-25,407.5200
1992-03-26,407.8600
1992-03-27,403.5000
1992-03-30,403.0000
1992-03-31,403.6900
1992-04-01,404.2300
1992-04-02,400.5000
1992-04-03,401.5500
1992-04-06,405.5900
1992-04-07,398.0600
1992-04-08,394.5000
1992-04-09,400.6400
1992-04-10,404.2900
1992-04-13,406.0800
1992-04-14,412.3900
1992-04-15,416.2800
1992-04-16,416.0400
1992-04-20,410.1800
1992-04-21,410.2600
1992-04-22,409.8100
1992-04-23,411.6000
1992-04-24,409.0200
1992-04-27,408.4500
1992-04-28,409.1100
1992-04-29,412.0200
1992-04-30,414.9500
1992-05-01,412.5300
1992-05-04,416.9100
1992-05-05,416.8400
1992-05-06,416.7900
1992-05-07,415.8500
1992-05-08,416.0500
1992-05-11,418.4900
1992-05-12,416.2900
1992-05-13,416.4500
1992-05-14,413.1400
1992-05-15,410.0900
1992-05-18,412.8100
1992-05-19,416.3700
1992-05-20,415.3900
1992-05-21,412.6000
1992-05-22,414.0200
1992-05-26,411.4100
1992-05-27,412.1700
1992-05-28,416.7400
1992-05-29,415.3500
1992-06-01,417.3000
1992-06-02,413.5000
1992-06-03,414.5900
1992-06-04,413.2600
1992-06-05,413.4800
1992-06-08,413.3600
1992-06-09,410.0600
1992-06-10,407.2500
1992-06-11,409.0500
1992-06-12,409.7600
1992-06-15,410.2900
1992-06-16,408.3200
1992-06-17,402.2600
1992-06-18,400.9600
1992-06-19,403.6700
1992-06-22,403.4000
1992-06-23,404.0400
1992-06-24,403.8400
1992-06-25,403.1200
1992-06-26,403.4500
1992-06-29,408.9400
1992-06-30,408.1400
1992-07-01,412.8800
1992-07-02,411.7700
1992-07-06,413.8400
1992-07-07,409.1600
1992-07-08,410.2800
1992-07-09,414.2300
1992-07-10,414.6200
1992-07-13,414.8700
1992-07-14,417.6800
1992-07-15,417.1000
1992-07-16,417.5400
1992-07-17,415.6200
1992-07-20,413.7500
1992-07-21,413.7600
1992-07-22,410.9300
1992-07-23,412.0800
1992-07-24,411.6000
1992-07-27,411.5400
1992-07-28,417.5200
1992-07-29,422.2300
1992-07-30,423.9200
1992-07-31,424.2100
1992-08-03,425.0900
1992-08-04,424.3600
1992-08-05,422.1900
1992-08-06,420.5900
1992-08-07,418.8800
1992-08-10,419.4200
1992-08-11,418.9000
1992-08-12,417.7800
1992-08-13,417.7300
1992-08-14,419.9100
1992-08-17,420.7400
1992-08-18,421.3400
1992-08-19,418.1900
1992-08-20,418.2600
1992-08-21,414.8500
1992-08-24,410.7200
1992-08-25,411.6100
1992-08-26,413.5100
1992-08-27,413.5300
1992-08-28,414.8400
1992-08-31,414.0300
1992-09-01,416.0700
1992-09-02,417.9800
1992-09-03,417.9800
1992-09-04,417.0800
1992-09-08,414.4400
1992-09-09,416.3600
1992-09-10,419.9500
1992-09-11,419.5800
1992-09-14,425.2700
1992-09-15,419.7700
1992-09-16,419.9200
1992-09-17,419.9300
1992-09-18,422.9300
1992-09-21,422.1400
1992-09-22,417.1400
1992-09-23,417.4400
1992-09-24,418.4700
1992-09-25,414.3500
1992-09-28,416.6200
1992-09-29,416.8000
1992-09-30,417.8000
1992-10-01,416.2900
1992-10-02,410.4700
1992-10-05,407.5700
1992-10-06,407.1800
1992-10-07,404.2500
1992-10-08,407.7500
1992-10-09,402.6600
1992-10-12,407.4400
1992-10-13,409.3000
1992-10-14,409.3700
1992-10-15,409.6000
1992-10-16,411.7300
1992-10-19,414.9800
1992-10-20,415.4800
1992-10-21,415.6700
1992-10-22,414.9000
1992-10-23,414.1000
1992-10-26,418.1600
1992-10-27,418.4900
1992-10-28,420.1300
1992-10-29,420.8600
1992-10-30,418.6800
1992-11-02,422.7500
1992-11-03,419.9200
1992-11-04,417.1100
1992-11-05,418.3400
1992-11-06,417.5800
1992-11-09,418.5900
1992-11-10,418.6200
1992-11-11,422.2000
1992-11-12,422.8700
1992-11-13,422.4300
1992-11-16,420.6800
1992-11-17,419.2700
1992-11-18,422.8500
1992-11-19,423.6100
1992-11-20,426.6500
1992-11-23,425.1200
1992-11-24,427.5900
1992-11-25,429.1900
1992-11-27,430.1600
1992-11-30,431.3500
1992-12-01,430.7800
1992-12-02,429.8900
1992-12-03,429.9100
1992-12-04,432.0600
1992-12-07,435.3100
1992-12-08,436.9900
1992-12-09,435.6500
1992-12-10,434.6400
1992-12-11,433.7300
1992-12-14,432.8400
1992-12-15,432.5700
1992-12-16,431.5200
1992-12-17,435.4300
1992-12-18,441.2800
1992-12-21,440.7000
1992-12-22,440.3100
1992-12-23,439.0300
1992-12-24,439.7700
1992-12-28,439.1500
1992-12-29,437.9800
1992-12-30,438.8200
1992-12-31,435.7100
1993-01-04,435.3800
1993-01-05,434.3400
1993-01-06,434.5200
1993-01-07,430.7300
1993-01-08,429.0500
1993-01-11,430.9500
1993-01-12,431.0400
1993-01-13,433.0300
1993-01-14,435.9400
1993-01-15,437.1500
1993-01-18,436.8400
1993-01-19,435.1300
1993-01-20,433.3700
1993-01-21,435.4900
1993-01-22,436.1100
1993-01-25,440.0100
1993-01-26,439.9500
1993-01-27,438.1100
1993-01-28,438.6600
1993-01-29,438.7800
1993-02-01,442.5200
1993-02-02,442.5500
1993-02-03,447.2000
1993-02-04,449.5600
1993-02-05,448.9300
1993-02-08,447.8500
1993-02-09,445.3300
1993-02-10,446.2300
1993-02-11,447.6600
1993-02-12,444.5800
1993-02-16,433.9100
1993-02-17,433.3000
1993-02-18,431.9000
1993-02-19,434.2200
1993-02-22,435.2400
1993-02-23,434.8000
1993-02-24,440.8700
1993-02-25,442.3400
1993-02-26,443.3800
1993-03-01,442.0100
1993-03-02,447.9000
1993-03-03,449.2600
1993-03-04,447.3400
1993-03-05,446.1100
1993-03-08,454.7100
1993-03-09,454.4000
1993-03-10,456.3300
1993-03-11,453.7200
1993-03-12,449.8300
1993-03-15,451.4300
1993-03-16,451.3700
1993-03-17,448.3100
1993-03-18,451.8900
1993-03-19,450.1800
1993-03-22,448.8800
1993-03-23,448.7600
1993-03-24,448.0700
1993-03-25,450.8800
1993-03-26,447.7800
1993-03-29,450.7700
1993-03-30,451.9700
1993-03-31,451.6700
1993-04-01,450.3000
1993-04-02,441.3900
1993-04-05,442.2900
1993-04-06,441.1600
1993-04-07,442.7300
1993-04-08,441.8400
1993-04-12,448.3700
1993-04-13,449.2200
1993-04-14,448.6600
1993-04-15,448.4000
1993-04-16,448.9400
1993-04-19,447.4600
1993-04-20,445.1000
1993-04-21,443.6300
1993-04-22,439.4600
1993-04-23,437.0300
1993-04-26,433.5400
1993-04-27,438.0100
1993-04-28,438.0200
1993-04-29,438.8900
1993-04-30,440.1900
1993-05-03,442.4600
1993-05-04,444.0500
1993-05-05,444.5200
1993-05-06,443.2600
1993-05-07,442.3100
1993-05-10,442.8000
1993-05-11,444.3600
1993-05-12,444.8000
1993-05-13,439.2300
1993-05-14,439.5600
1993-05-17,440.3700
1993-05-18,440.3200
1993-05-19,447.5700
1993-05-20,450.5900
1993-05-21,445.8400
1993-05-24,448.0000
1993-05-25,448.8500
1993-05-26,453.4400
1993-05-27,452.4100
1993-05-28,450.1900
1993-06-01,453.8300
1993-06-02,453.8500
1993-06-03,452.4900
1993-06-04,450.0600
1993-06-07,447.6900
1993-06-08,444.7100
1993-06-09,445.7800
1993-06-10,445.3800
1993-06-11,447.2600
1993-06-14,447.7100
1993-06-15,446.2700
1993-06-16,447.4300
1993-06-17,448.5400
1993-06-18,443.6800
1993-06-21,446.2200
1993-06-22,445.9300
1993-06-23,443.1900
1993-06-24,446.6200
1993-06-25,447.6000
1993-06-28,451.8500
1993-06-29,450.6900
1993-06-30,450.5300
1993-07-01,449.0200
1993-07-02,445.8400
1993-07-06,441.4300
1993-07-07,442.8300
1993-07-08,448.6400
1993-07-09,448.1100
1993-07-12,448.9800
1993-07-13,448.0900
1993-07-14,450.0800
1993-07-15,449.2200
1993-07-16,445.7500
1993-07-19,446.0300
1993-07-20,447.3100
1993-07-21,447.1800
1993-07-22,444.5100
1993-07-23,447.1000
1993-07-26,449.0900
1993-07-27,448.2400
1993-07-28,447.1900
1993-07-29,450.2400
1993-07-30,448.1300
1993-08-02,450.1500
1993-08-03,449.2700
1993-08-04,448.5400
1993-08-05,448.1300
1993-08-06,448.6800
1993-08-09,450.7200
1993-08-10,449.4500
1993-08-11,450.4600
1993-08-12,448.9600
1993-08-13,450.1400
1993-08-16,452.3800
1993-08-17,453.1300
1993-08-18,456.0400
1993-08-19,456.4300
1993-08-20,456.1600
1993-08-23,455.2300
1993-08-24,459.7700
1993-08-25,460.1300
1993-08-26,461.0400
1993-08-27,460.5400
1993-08-30,461.9000
1993-08-31,463.5600
1993-09-01,463.1500
1993-09-02,461.3000
1993-09-03,461.3400
1993-09-07,458.5200
1993-09-08,456.6500
1993-09-09,457.5000
1993-09-10,461.7200
1993-09-13,462.0600
1993-09-14,459.9000
1993-09-15,461.6000
1993-09-16,459.4300
1993-09-17,458.8300
1993-09-20,455.0500
1993-09-21,452.9500
1993-09-22,456.2000
1993-09-23,457.7400
1993-09-24,457.6300
1993-09-27,461.8000
1993-09-28,461.5300
1993-09-29,460.1100
1993-09-30,458.9300
1993-10-01,461.2800
1993-10-04,461.3400
1993-10-05,461.2000
1993-10-06,460.7400
1993-10-07,459.1800
1993-10-08,460.3100
1993-10-11,460.8800
1993-10-12,461.1200
1993-10-13,461.4900
1993-10-14,466.8300
1993-10-15,469.5000
1993-10-18,468.4500
1993-10-19,466.2100
1993-10-20,466.0700
1993-10-21,465.3600
1993-10-22,463.2700
1993-10-25,464.2000
1993-10-26,464.3000
1993-10-27,464.6100
1993-10-28,467.7300
1993-10-29,467.8300
1993-11-01,469.1000
1993-11-02,468.4400
1993-11-03,463.0200
1993-11-04,457.4900
1993-11-05,459.5700
1993-11-08,460.2100
1993-11-09,460.3300
1993-11-10,463.7200
1993-11-11,462.6400
1993-11-12,465.3900
1993-11-15,463.7500
1993-11-16,466.7400
1993-11-17,464.8100
1993-11-18,463.6200
1993-11-19,462.6000
1993-11-22,459.1300
1993-11-23,461.0300
1993-11-24,462.3600
1993-11-26,463.0600
1993-11-29,461.9000
1993-11-30,461.7900
1993-12-01,461.8900
1993-12-02,463.1100
1993-12-03,464.8900
1993-12-06,466.4300
1993-12-07,466.7600
1993-12-08,466.2900
1993-12-09,464.1800
1993-12-10,463.9300
1993-12-13,465.7000
1993-12-14,463.0600
1993-12-15,461.8400
1993-12-16,463.3400
1993-12-17,466.3800
1993-12-20,465.8500
1993-12-21,465.3000
1993-12-22,467.3200
1993-12-23,467.3800
1993-12-27,470.5400
1993-12-28,470.9400
1993-12-29,470.5800
1993-12-30,468.6400
1993-12-31,466.4500
1994-01-03,465.4400
1994-01-04,466.8900
1994-01-05,467.5500
1994-01-06,467.1200
1994-01-07,469.9000
1994-01-10,475.2700
1994-01-11,474.1300
1994-01-12,474.1700
1994-01-13,472.4700
1994-01-14,474.9100
1994-01-17,473.3000
1994-01-18,474.2500
1994-01-19,474.3000
1994-01-20,474.9800
1994-01-21,474.7200
1994-01-24,471.9700
1994-01-25,470.9200
1994-01-26,473.2000
1994-01-27,477.0500
1994-01-28,478.7000
1994-01-31,481.6100
1994-02-01,479.6200
1994-02-02,482.0000
1994-02-03,480.7100
1994-02-04,469.8100
1994-02-07,471.7600
1994-02-08,471.0500
1994-02-09,472.7700
1994-02-10,468.9300
1994-02-11,470.1800
1994-02-14,470.2300
1994-02-15,472.5200
1994-02-16,472.7900
1994-02-17,470.3400
1994-02-18,467.6900
1994-02-22,471.4600
1994-02-23,470.6900
1994-02-24,464.2600
1994-02-25,466.0700
1994-02-28,467.1400
1994-03-01,464.4400
1994-03-02,464.8100
1994-03-03,463.0100
1994-03-04,464.7400
1994-03-07,466.9100
1994-03-08,465.8800
1994-03-09,467.0600
1994-03-10,463.9000
1994-03-11,466.4400
1994-03-14,467.3900
1994-03-15,467.0100
1994-03-16,469.4200
1994-03-17,470.9000
1994-03-18,471.0600
1994-03-21,468.5400
1994-03-22,468.8000
1994-03-23,468.5400
1994-03-24,464.3500
1994-03-25,460.5800
1994-03-28,460.0000
1994-03-29,452.4800
1994-03-30,445.5500
1994-03-31,445.7700
1994-04-04,438.9200
1994-04-05,448.2900
1994-04-06,448.0500
1994-04-07,450.8800
1994-04-08,447.1000
1994-04-11,449.8700
1994-04-12,447.5700
1994-04-13,446.2600
1994-04-14,446.3800
1994-04-15,446.1800
1994-04-18,442.4600
1994-04-19,442.5400
1994-04-20,441.9600
1994-04-21,448.7300
1994-04-22,447.6300
1994-04-25,452.7100
1994-04-26,451.8700
1994-04-28,449.1000
1994-04-29,450.9100
1994-05-02,453.0200
1994-05-03,453.0300
1994-05-04,451.7200
1994-05-05,451.3800
1994-05-06,447.8200
1994-05-09,442.3200
1994-05-10,446.0100
1994-05-11,441.4900
1994-05-12,443.7500
1994-05-13,444.1400
1994-05-16,444.4900
1994-05-17,449.3700
1994-05-18,453.6900
1994-05-19,456.4800
1994-05-20,454.9200
1994-05-23,453.2000
1994-05-24,454.8100
1994-05-25,456.3400
1994-05-26,457.0600
1994-05-27,457.3300
1994-05-31,456.5000
1994-06-01,457.6300
1994-06-02,457.6500
1994-06-03,460.1300
1994-06-06,458.8800
1994-06-07,458.2100
1994-06-08,457.0600
1994-06-09,457.8600
1994-06-10,458.6700
1994-06-13,459.1000
1994-06-14,462.3700
1994-06-15,460.6100
1994-06-16,461.9300
1994-06-17,458.4500
1994-06-20,455.4800
1994-06-21,451.3400
1994-06-22,453.0900
1994-06-23,449.6300
1994-06-24,442.8000
1994-06-27,447.3100
1994-06-28,446.0700
1994-06-29,447.6300
1994-06-30,444.2700
1994-07-01,446.2000
1994-07-05,446.3700
1994-07-06,446.1300
1994-07-07,448.3800
1994-07-08,449.5500
1994-07-11,448.0600
1994-07-12,447.9500
1994-07-13,448.7300
1994-07-14,453.4100
1994-07-15,454.1600
1994-07-18,455.2200
1994-07-19,453.8600
1994-07-20,451.6000
1994-07-21,452.6100
1994-07-22,453.1100
1994-07-25,454.2500
1994-07-26,453.3600
1994-07-27,452.5700
1994-07-28,454.2400
1994-07-29,458.2600
1994-08-01,461.0100
1994-08-02,460.5600
1994-08-03,461.4500
1994-08-04,458.4000
1994-08-05,457.0900
1994-08-08,457.8900
1994-08-09,457.9200
1994-08-10,460.3000
1994-08-11,458.8800
1994-08-12,461.9400
1994-08-15,461.2300
1994-08-16,465.0100
1994-08-17,465.1700
1994-08-18,463.1700
1994-08-19,463.6800
1994-08-22,462.3200
1994-08-23,464.5100
1994-08-24,469.0300
1994-08-25,468.0800
1994-08-26,473.8000
1994-08-29,474.5900
1994-08-30,476.0700
1994-08-31,475.4900
1994-09-01,473.1700
1994-09-02,470.9900
1994-09-06,471.8600
1994-09-07,470.9900
1994-09-08,473.1400
1994-09-09,468.1800
1994-09-12,466.2100
1994-09-13,467.5100
1994-09-14,468.8000
1994-09-15,474.8100
1994-09-16,471.1900
1994-09-19,470.8500
1994-09-20,463.3600
1994-09-21,461.4600
1994-09-22,461.2700
1994-09-23,459.6700
1994-09-26,460.8200
1994-09-27,462.0500
1994-09-28,464.8400
1994-09-29,462.2400
1994-09-30,462.7100
1994-10-03,461.7400
1994-10-04,454.5900
1994-10-05,453.5200
1994-10-06,452.3600
1994-10-07,455.1000
1994-10-10,459.0400
1994-10-11,465.7900
1994-10-12,465.4700
1994-10-13,467.7900
1994-10-14,469.1000
1994-10-17,468.9600
1994-10-18,467.6600
1994-10-19,470.2800
1994-10-20,466.8500
1994-10-21,464.8900
1994-10-24,460.8300
1994-10-25,461.5300
1994-10-26,462.6200
1994-10-27,465.8500
1994-10-28,473.7700
1994-10-31,472.3500
1994-11-01,468.4200
1994-11-02,466.5100
1994-11-03,467.9100
1994-11-04,462.2800
1994-11-07,463.0700
1994-11-08,465.6500
1994-11-09,465.4000
1994-11-10,464.3700
1994-11-11,462.3500
1994-11-14,466.0400
1994-11-15,465.0300
1994-11-16,465.6200
1994-11-17,463.5700
1994-11-18,461.4700
1994-11-21,458.3000
1994-11-22,450.0900
1994-11-23,449.9300
1994-11-25,452.2900
1994-11-28,454.1600
1994-11-29,455.1700
1994-11-30,453.6900
1994-12-01,448.9200
1994-12-02,453.3000
1994-12-05,453.3200
1994-12-06,453.1100
1994-12-07,451.2300
1994-12-08,445.4500
1994-12-09,446.9600
1994-12-12,449.4700
1994-12-13,450.1500
1994-12-14,454.9700
1994-12-15,455.3400
1994-12-16,458.8000
1994-12-19,457.9100
1994-12-20,457.1000
1994-12-21,459.6100
1994-12-22,459.6800
1994-12-23,459.8300
1994-12-27,462.4700
1994-12-28,460.8600
1994-12-29,461.1700
1994-12-30,459.2700
1995-01-03,459.1100
1995-01-04,460.7100
1995-01-05,460.3400
1995-01-06,460.6800
1995-01-09,460.8300
1995-01-10,461.6800
1995-01-11,461.6600
1995-01-12,461.6400
1995-01-13,465.9700
1995-01-16,469.3800
1995-01-17,470.0500
1995-01-18,469.7100
1995-01-19,466.9500
1995-01-20,464.7800
1995-01-23,465.8200
1995-01-24,465.8600
1995-01-25,467.4400
1995-01-26,468.3200
1995-01-27,470.3900
1995-01-30,468.5100
1995-01-31,470.4200
1995-02-01,470.4000
1995-02-02,472.7900
1995-02-03,478.6500
1995-02-06,481.1400
1995-02-07,480.8100
1995-02-08,481.1900
1995-02-09,480.1900
1995-02-10,481.4600
1995-02-13,481.6500
1995-02-14,482.5500
1995-02-15,484.5400
1995-02-16,485.2200
1995-02-17,481.9700
1995-02-21,482.7200
1995-02-22,485.0700
1995-02-23,486.9100
1995-02-24,488.1100
1995-02-27,483.8100
1995-02-28,487.3900
1995-03-01,485.6500
1995-03-02,485.1300
1995-03-03,485.4200
1995-03-06,485.6300
1995-03-07,482.1200
1995-03-08,483.1400
1995-03-09,483.1600
1995-03-10,489.5700
1995-03-13,490.0500
1995-03-14,492.8900
1995-03-15,491.8800
1995-03-16,495.4100
1995-03-17,495.5200
1995-03-20,496.1400
1995-03-21,495.0700
1995-03-22,495.6700
1995-03-23,495.9500
1995-03-24,500.9700
1995-03-27,503.2000
1995-03-28,503.9000
1995-03-29,503.1200
1995-03-30,502.2200
1995-03-31,500.7100
1995-04-03,501.8500
1995-04-04,505.2400
1995-04-05,505.5700
1995-04-06,506.0800
1995-04-07,506.4200
1995-04-10,507.0100
1995-04-11,505.5300
1995-04-12,507.1700
1995-04-13,509.2300
1995-04-17,506.1300
