Date,VOO,VOO_2x,VOO_3x
1944-09-21,12.6200,1.9051,0.0589
1944-09-22,12.6500,1.9142,0.0594
1944-09-23,12.6900,1.9263,0.0599
1944-09-25,12.7600,1.9475,0.0609
1944-09-26,12.7300,1.9384,0.0605
1944-09-27,12.7300,1.9384,0.0605
1944-09-28,12.6900,1.9262,0.0599
1944-09-29,12.7400,1.9414,0.0606
1944-09-30,12.7800,1.9536,0.0612
1944-10-02,12.8000,1.9597,0.0615
1944-10-03,12.8000,1.9597,0.0615
1944-10-04,12.8700,1.9811,0.0625
1944-10-05,12.9500,2.0057,0.0637
1944-10-06,12.9700,2.0119,0.0640
1944-10-07,13.0000,2.0212,0.0644
1944-10-09,12.8900,1.9870,0.0628
1944-10-10,12.9300,1.9994,0.0634
1944-10-11,13.0100,2.0241,0.0645
1944-10-13,13.0200,2.0272,0.0647
1944-10-14,13.0100,2.0241,0.0645
1944-10-16,12.9500,2.0054,0.0636
1944-10-17,13.0000,2.0209,0.0644
1944-10-18,13.0700,2.0427,0.0654
1944-10-19,13.0400,2.0333,0.0650
1944-10-20,13.0200,2.0271,0.0647
1944-10-21,13.0300,2.0302,0.0648
1944-10-23,12.8000,1.9585,0.0614
1944-10-24,12.8300,1.9677,0.0618
1944-10-25,12.8300,1.9677,0.0618
1944-10-26,12.7300,1.9370,0.0604
1944-10-27,12.7500,1.9431,0.0606
1944-10-28,12.7900,1.9553,0.0612
1944-10-30,12.7600,1.9461,0.0608
1944-10-31,12.7800,1.9522,0.0611
1944-11-01,12.8300,1.9675,0.0618
1944-11-02,12.9000,1.9890,0.0628
1944-11-03,12.8900,1.9859,0.0627
1944-11-04,12.9200,1.9951,0.0631
1944-11-06,12.9600,2.0075,0.0637
1944-11-08,12.9400,2.0013,0.0634
1944-11-09,12.9700,2.0106,0.0638
1944-11-10,12.9800,2.0137,0.0640
1944-11-13,12.8700,1.9795,0.0623
1944-11-14,12.7100,1.9303,0.0600
1944-11-15,12.6800,1.9212,0.0596
1944-11-16,12.6900,1.9242,0.0597
1944-11-17,12.6700,1.9182,0.0595
1944-11-18,12.7000,1.9272,0.0599
1944-11-20,12.7200,1.9333,0.0602
1944-11-21,12.8100,1.9607,0.0614
1944-11-22,12.8200,1.9637,0.0616
1944-11-24,12.7500,1.9423,0.0606
1944-11-25,12.7600,1.9453,0.0607
1944-11-27,12.7900,1.9545,0.0611
1944-11-28,12.7800,1.9514,0.0610
1944-11-29,12.8500,1.9728,0.0620
1944-11-30,12.8300,1.9667,0.0617
1944-12-01,12.8000,1.9575,0.0613
1944-12-02,12.8300,1.9666,0.0617
1944-12-04,12.9100,1.9912,0.0629
1944-12-05,12.9600,2.0066,0.0636
1944-12-06,12.9600,2.0066,0.0636
1944-12-07,12.9900,2.0159,0.0640
1944-12-08,13.0900,2.0469,0.0655
1944-12-09,13.1500,2.0657,0.0664
1944-12-11,13.1700,2.0720,0.0667
1944-12-12,13.1400,2.0625,0.0663
1944-12-13,13.1000,2.0500,0.0657
1944-12-14,13.1400,2.0625,0.0663
1944-12-15,13.2700,2.1033,0.0682
1944-12-16,13.2900,2.1096,0.0685
1944-12-18,13.1900,2.0779,0.0670
1944-12-19,13.2300,2.0905,0.0676
1944-12-20,13.1400,2.0621,0.0662
1944-12-21,13.1100,2.0526,0.0658
1944-12-22,13.1200,2.0558,0.0659
1944-12-23,13.1500,2.0652,0.0664
1944-12-26,13.0300,2.0275,0.0646
1944-12-27,12.9700,2.0088,0.0637
1944-12-28,13.1000,2.0491,0.0656
1944-12-29,13.2800,2.1054,0.0683
1944-12-30,13.2800,2.1054,0.0683
1945-01-02,13.3300,2.1212,0.0690
1945-01-03,13.4700,2.1658,0.0712
1945-01-04,13.4900,2.1722,0.0715
1945-01-05,13.4600,2.1626,0.0711
1945-01-06,13.4400,2.1561,0.0707
1945-01-08,13.5800,2.2011,0.0730
1945-01-09,13.5900,2.2043,0.0731
1945-01-10,13.6900,2.2367,0.0747
1945-01-11,13.6800,2.2335,0.0746
1945-01-12,13.6400,2.2204,0.0739
1945-01-13,13.6500,2.2237,0.0741
1945-01-15,13.5500,2.1911,0.0724
1945-01-16,13.5400,2.1879,0.0723
1945-01-17,13.6300,2.2169,0.0737
1945-01-18,13.5700,2.1974,0.0728
1945-01-19,13.4400,2.1553,0.0707
1945-01-20,13.3500,2.1265,0.0692
1945-01-22,13.3000,2.1105,0.0685
1945-01-23,13.2100,2.0820,0.0671
1945-01-24,13.2500,2.0946,0.0677
1945-01-25,13.3300,2.1199,0.0689
1945-01-26,13.4600,2.1612,0.0709
1945-01-27,13.5200,2.1805,0.0719
1945-01-29,13.5400,2.1869,0.0722
1945-01-30,13.4600,2.1611,0.0709
1945-01-31,13.4700,2.1643,0.0711
1945-02-01,13.5000,2.1739,0.0716
1945-02-02,13.6000,2.2061,0.0731
1945-02-03,13.6500,2.2224,0.0739
1945-02-05,13.7000,2.2386,0.0748
1945-02-06,13.7300,2.2485,0.0753
1945-02-07,13.7600,2.2583,0.0757
1945-02-08,13.7600,2.2583,0.0757
1945-02-09,13.6800,2.2320,0.0744
1945-02-10,13.7000,2.2385,0.0748
1945-02-13,13.9000,2.3039,0.0780
1945-02-14,13.9700,2.3271,0.0792
1945-02-15,14.0700,2.3604,0.0809
1945-02-16,14.0500,2.3537,0.0806
1945-02-17,14.0700,2.3604,0.0809
1945-02-19,14.1600,2.3906,0.0825
1945-02-20,14.2100,2.4075,0.0833
1945-02-21,14.1900,2.4007,0.0830
1945-02-23,14.1600,2.3906,0.0825
1945-02-24,14.1200,2.3771,0.0818
1945-02-26,14.0900,2.3670,0.0812
1945-02-27,14.2000,2.4039,0.0831
1945-02-28,14.3000,2.4378,0.0849
1945-03-01,14.3200,2.4446,0.0852
1945-03-02,14.2300,2.4139,0.0836
1945-03-03,14.2300,2.4139,0.0836
1945-03-05,14.3000,2.4376,0.0849
1945-03-06,14.3700,2.4615,0.0861
1945-03-07,14.3800,2.4649,0.0863
1945-03-08,14.1200,2.3758,0.0816
1945-03-09,13.8200,2.2748,0.0764
1945-03-10,13.9200,2.3077,0.0781
1945-03-12,13.9900,2.3309,0.0793
1945-03-13,13.9900,2.3309,0.0793
1945-03-14,14.0100,2.3376,0.0796
1945-03-15,14.0700,2.3576,0.0806
1945-03-16,14.0900,2.3643,0.0810
1945-03-17,14.0900,2.3643,0.0810
1945-03-19,14.0100,2.3375,0.0796
1945-03-20,13.8200,2.2741,0.0763
1945-03-21,13.6900,2.2313,0.0742
1945-03-22,13.6800,2.2280,0.0740
1945-03-23,13.7400,2.2476,0.0750
1945-03-24,13.6200,2.2083,0.0730
1945-03-26,13.3900,2.1337,0.0693
1945-03-27,13.4700,2.1592,0.0706
1945-03-28,13.5800,2.1945,0.0723
1945-03-29,13.6100,2.2042,0.0728
1945-03-31,13.6400,2.2139,0.0733
1945-04-02,13.7700,2.2561,0.0754
1945-04-03,13.7900,2.2627,0.0757
1945-04-04,13.7700,2.2561,0.0754
1945-04-05,13.6700,2.2233,0.0737
1945-04-06,13.7700,2.2559,0.0753
1945-04-07,13.8400,2.2788,0.0765
1945-04-09,13.8100,2.2689,0.0760
1945-04-10,13.8600,2.2854,0.0768
1945-04-11,14.0600,2.3513,0.0801
1945-04-12,14.0500,2.3480,0.0800
1945-04-13,14.2000,2.3981,0.0825
1945-04-16,14.4900,2.4961,0.0876
1945-04-17,14.5100,2.5029,0.0879
1945-04-18,14.6500,2.5512,0.0905
1945-04-19,14.5100,2.5025,0.0879
1945-04-20,14.4900,2.4956,0.0875
1945-04-21,14.5500,2.5163,0.0886
1945-04-23,14.6300,2.5439,0.0901
1945-04-24,14.7000,2.5683,0.0914
1945-04-25,14.6700,2.5578,0.0908
1945-04-26,14.6400,2.5473,0.0903
1945-04-27,14.7000,2.5682,0.0914
1945-04-28,14.7900,2.5997,0.0930
1945-04-30,14.8400,2.6172,0.0940
1945-05-01,14.7900,2.5996,0.0930
1945-05-02,14.7700,2.5926,0.0927
1945-05-03,14.8700,2.6277,0.0945
1945-05-04,14.9200,2.6453,0.0955
1945-05-05,14.9500,2.6560,0.0961
1945-05-07,14.9300,2.6489,0.0957
1945-05-08,14.9600,2.6595,0.0963
1945-05-09,14.8100,2.6062,0.0934
1945-05-10,14.6200,2.5393,0.0898
1945-05-11,14.6200,2.5393,0.0898
1945-05-12,14.7300,2.5775,0.0918
1945-05-14,14.6300,2.5425,0.0899
1945-05-15,14.6800,2.5599,0.0909
1945-05-16,14.6900,2.5634,0.0910
1945-05-17,14.7700,2.5913,0.0925
1945-05-18,14.8700,2.6264,0.0944
1945-05-19,14.8900,2.6335,0.0948
1945-05-21,14.8200,2.6087,0.0935
1945-05-22,14.8100,2.6052,0.0933
1945-05-23,14.7000,2.5665,0.0912
1945-05-24,14.7000,2.5665,0.0912
1945-05-25,14.7900,2.5979,0.0929
1945-05-26,14.8700,2.6260,0.0944
1945-05-28,15.0300,2.6825,0.0974
1945-05-29,15.1100,2.7111,0.0990
1945-05-31,15.0100,2.6752,0.0970
1945-06-01,15.0300,2.6823,0.0974
1945-06-02,15.0600,2.6930,0.0980
1945-06-04,15.0500,2.6895,0.0978
1945-06-05,15.0300,2.6823,0.0974
1945-06-06,14.9600,2.6573,0.0960
1945-06-07,14.9700,2.6609,0.0962
1945-06-08,14.9300,2.6467,0.0955
1945-06-09,14.9400,2.6502,0.0956
1945-06-11,14.8900,2.6325,0.0947
1945-06-12,14.9200,2.6431,0.0953
1945-06-13,14.9900,2.6679,0.0966
1945-06-14,15.0500,2.6892,0.0978
1945-06-15,15.1000,2.7071,0.0987
1945-06-16,15.1300,2.7179,0.0993
1945-06-18,15.0900,2.7035,0.0985
1945-06-19,15.1100,2.7107,0.0989
1945-06-20,15.1800,2.7358,0.1003
1945-06-21,15.2600,2.7646,0.1019
1945-06-22,15.2800,2.7719,0.1023
1945-06-23,15.3000,2.7791,0.1027
1945-06-25,15.3500,2.7973,0.1037
1945-06-26,15.3700,2.8046,0.1041
1945-06-27,15.3500,2.7973,0.1037
1945-06-28,15.0400,2.6843,0.0974
1945-06-29,14.8700,2.6236,0.0941
1945-06-30,14.9600,2.6554,0.0958
1945-07-02,15.0300,2.6802,0.0972
1945-07-03,15.0300,2.6802,0.0972
1945-07-05,14.8600,2.6196,0.0939
1945-07-06,14.9100,2.6372,0.0948
1945-07-09,15.0400,2.6832,0.0973
1945-07-10,15.1000,2.7046,0.0985
1945-07-11,15.0500,2.6867,0.0975
1945-07-12,15.0900,2.7010,0.0983
1945-07-13,15.0500,2.6867,0.0975
1945-07-16,14.9400,2.6474,0.0953
1945-07-17,14.6100,2.5304,0.0890
1945-07-18,14.5600,2.5131,0.0881
1945-07-19,14.6600,2.5476,0.0899
1945-07-20,14.6600,2.5476,0.0899
1945-07-23,14.5100,2.4955,0.0872
1945-07-24,14.5400,2.5058,0.0877
1945-07-25,14.6800,2.5541,0.0902
1945-07-26,14.3800,2.4497,0.0847
1945-07-27,14.4500,2.4735,0.0859
1945-07-30,14.6000,2.5249,0.0886
1945-07-31,14.6600,2.5456,0.0897
1945-08-01,14.6800,2.5526,0.0901
1945-08-02,14.6200,2.5317,0.0890
1945-08-03,14.6800,2.5525,0.0901
1945-08-06,14.7200,2.5664,0.0908
1945-08-07,14.5200,2.4967,0.0871
1945-08-08,14.5500,2.5070,0.0876
1945-08-09,14.7900,2.5897,0.0920
1945-08-10,14.7800,2.5862,0.0918
1945-08-13,14.6100,2.5267,0.0886
1945-08-14,14.7000,2.5578,0.0903
1945-08-17,14.6200,2.5300,0.0888
1945-08-20,14.4000,2.4538,0.0848
1945-08-21,14.4600,2.4743,0.0858
1945-08-22,14.5600,2.5085,0.0876
1945-08-23,14.8500,2.6084,0.0929
1945-08-24,15.0500,2.6787,0.0966
1945-08-27,15.2700,2.7570,0.1008
1945-08-28,15.3200,2.7751,0.1018
1945-08-29,15.3000,2.7678,0.1014
1945-08-30,15.3500,2.7859,0.1024
1945-08-31,15.5100,2.8440,0.1056
1945-09-04,15.5100,2.8440,0.1056
1945-09-05,15.5300,2.8513,0.1060
1945-09-06,15.7400,2.9284,0.1103
1945-09-07,15.7300,2.9247,0.1101
1945-09-08,15.7600,2.9359,0.1108
1945-09-10,15.7800,2.9433,0.1112
1945-09-11,15.8800,2.9806,0.1133
1945-09-12,15.9500,3.0069,0.1148
1945-09-13,15.9500,3.0069,0.1148
1945-09-14,15.8600,2.9730,0.1129
1945-09-15,15.5600,2.8605,0.1064
1945-09-17,15.5100,2.8421,0.1054
1945-09-18,15.8200,2.9557,0.1117
1945-09-19,15.9700,3.0118,0.1149
1945-09-20,16.0300,3.0344,0.1162
1945-09-21,15.9500,3.0041,0.1145
1945-09-22,15.9200,2.9928,0.1138
1945-09-24,15.9100,2.9891,0.1136
1945-09-25,15.9300,2.9966,0.1140
1945-09-26,15.9200,2.9928,0.1138
1945-09-27,15.8600,2.9703,0.1125
1945-09-28,16.0500,3.0414,0.1166
1945-09-29,16.1600,3.0831,0.1190
1945-10-01,16.3300,3.1480,0.1227
1945-10-02,16.3300,3.1480,0.1227
1945-10-03,16.3000,3.1364,0.1221
1945-10-04,16.3000,3.1364,0.1221
1945-10-05,16.3800,3.1672,0.1239
1945-10-06,16.4600,3.1981,0.1257
1945-10-08,16.5000,3.2137,0.1266
1945-10-09,16.5400,3.2293,0.1275
1945-10-10,16.6000,3.2527,0.1289
1945-10-11,16.5800,3.2449,0.1284
1945-10-15,16.5900,3.2488,0.1287
1945-10-16,16.5900,3.2488,0.1287
1945-10-17,16.6600,3.2762,0.1303
1945-10-18,16.7200,3.2998,0.1317
1945-10-19,16.5900,3.2485,0.1286
1945-10-20,16.6500,3.2720,0.1300
1945-10-22,16.7100,3.2955,0.1314
1945-10-23,16.5800,3.2443,0.1284
1945-10-24,16.3300,3.1464,0.1226
1945-10-25,16.4100,3.1773,0.1244
1945-10-26,16.4900,3.2082,0.1262
1945-10-29,16.3000,3.1343,0.1218
1945-10-30,16.3800,3.1651,0.1236
1945-10-31,16.6500,3.2694,0.1297
1945-11-01,16.8700,3.3558,0.1349
1945-11-02,16.8600,3.3518,0.1346
1945-11-03,16.8500,3.3479,0.1344
1945-11-05,16.9400,3.3836,0.1365
1945-11-07,17.1400,3.4635,0.1414
1945-11-08,17.0800,3.4393,0.1399
1945-11-09,17.1000,3.4473,0.1404
1945-11-10,17.1000,3.4473,0.1404
1945-11-13,17.0400,3.4231,0.1389
1945-11-14,16.9500,3.3870,0.1367
1945-11-15,17.0800,3.4389,0.1399
1945-11-16,17.0000,3.4067,0.1379
1945-11-17,17.2100,3.4909,0.1430
1945-11-19,17.1900,3.4828,0.1425
1945-11-20,17.2700,3.5152,0.1445
1945-11-21,17.0200,3.4134,0.1382
1945-11-23,16.8500,3.3452,0.1341
1945-11-24,16.7300,3.2976,0.1312
1945-11-26,16.9400,3.3804,0.1361
1945-11-27,17.1500,3.4642,0.1412
1945-11-28,17.0600,3.4278,0.1390
1945-11-29,17.0300,3.4158,0.1383
1945-11-30,17.1900,3.4799,0.1421
1945-12-01,17.2900,3.5204,0.1446
1945-12-03,17.4400,3.5815,0.1484
1945-12-04,17.4200,3.5733,0.1479
1945-12-05,17.4100,3.5692,0.1476
1945-12-06,17.5000,3.6061,0.1499
1945-12-07,17.5400,3.6226,0.1509
1945-12-08,17.6500,3.6680,0.1538
1945-12-10,17.6800,3.6805,0.1546
1945-12-11,17.6400,3.6638,0.1535
1945-12-12,17.3700,3.5517,0.1465
1945-12-13,17.2900,3.5190,0.1444
1945-12-14,17.3100,3.5271,0.1449
1945-12-15,17.3400,3.5393,0.1457
1945-12-17,16.9400,3.3760,0.1356
1945-12-18,17.1000,3.4398,0.1395
1945-12-19,17.1000,3.4398,0.1395
1945-12-20,16.9900,3.3956,0.1368
1945-12-21,16.9800,3.3916,0.1365
1945-12-22,17.1700,3.4675,0.1411
1945-12-26,17.4100,3.5644,0.1470
1945-12-27,17.2800,3.5112,0.1437
1945-12-28,17.3100,3.5234,0.1445
1945-12-29,17.3600,3.5437,0.1457
1945-12-31,17.3600,3.5437,0.1457
1946-01-02,17.2500,3.4988,0.1430
1946-01-03,17.2700,3.5069,0.1435
1946-01-04,17.2300,3.4907,0.1425
1946-01-05,17.3000,3.5190,0.1442
1946-01-07,17.3100,3.5231,0.1445
1946-01-08,17.6900,3.6778,0.1540
1946-01-09,17.9500,3.7859,0.1608
1946-01-10,18.0700,3.8365,0.1640
1946-01-11,18.1300,3.8620,0.1656
1946-01-12,18.0600,3.8322,0.1637
1946-01-14,18.3300,3.9467,0.1710
1946-01-15,18.3600,3.9597,0.1719
1946-01-16,18.3800,3.9683,0.1724
1946-01-17,18.3400,3.9510,0.1713
1946-01-18,18.3000,3.9338,0.1702
1946-01-19,18.1000,3.8478,0.1646
1946-01-21,17.7400,3.6947,0.1548
1946-01-22,17.8600,3.7447,0.1579
1946-01-23,18.0700,3.8328,0.1635
1946-01-24,18.1200,3.8540,0.1649
1946-01-25,18.0900,3.8412,0.1640
1946-01-26,18.1000,3.8455,0.1643
1946-01-28,18.6200,4.0664,0.1785
1946-01-29,18.6700,4.0883,0.1799
1946-01-30,18.5600,4.0401,0.1767
1946-01-31,18.5700,4.0445,0.1770
1946-02-01,18.6400,4.0749,0.1790
1946-02-02,18.7100,4.1056,0.1810
1946-02-04,18.6200,4.0661,0.1784
1946-02-05,18.7000,4.1010,0.1807
1946-02-06,18.5700,4.0440,0.1770
1946-02-07,18.5700,4.0440,0.1770
1946-02-08,18.5500,4.0353,0.1764
1946-02-09,18.3800,3.9613,0.1715
1946-02-11,18.2400,3.9010,0.1676
1946-02-13,17.9800,3.7897,0.1604
1946-02-14,18.0900,3.8361,0.1634
1946-02-15,18.4400,3.9846,0.1729
1946-02-16,18.6400,4.0710,0.1785
1946-02-18,18.3800,3.9574,0.1710
1946-02-19,17.7000,3.6646,0.1520
1946-02-20,17.3700,3.5280,0.1435
1946-02-21,17.7200,3.6701,0.1522
1946-02-25,16.9100,3.3346,0.1313
1946-02-26,16.8100,3.2952,0.1290
1946-02-27,17.1500,3.4285,0.1368
1946-02-28,17.2800,3.4804,0.1400
1946-03-01,17.2100,3.4522,0.1383
1946-03-02,17.1000,3.4081,0.1356
1946-03-04,17.0900,3.4041,0.1354
1946-03-05,17.2700,3.4758,0.1396
1946-03-06,17.1900,3.4436,0.1377
1946-03-07,17.3400,3.5037,0.1413
1946-03-08,17.4900,3.5643,0.1450
1946-03-09,17.5200,3.5766,0.1457
1946-03-11,17.3800,3.5194,0.1422
1946-03-12,17.4200,3.5356,0.1432
1946-03-13,17.1500,3.4260,0.1366
1946-03-14,17.0900,3.4020,0.1351
1946-03-15,17.2800,3.4777,0.1396
1946-03-16,17.4300,3.5381,0.1433
1946-03-18,17.5700,3.5949,0.1467
1946-03-19,17.4500,3.5458,0.1437
1946-03-20,17.5800,3.5986,0.1469
1946-03-21,17.7000,3.6477,0.1499
1946-03-22,17.7000,3.6477,0.1499
1946-03-23,17.7900,3.6848,0.1522
1946-03-25,18.0700,3.8008,0.1594
1946-03-26,18.0600,3.7966,0.1591
1946-03-27,17.9500,3.7504,0.1562
1946-03-28,17.9300,3.7420,0.1557
1946-03-29,18.0400,3.7879,0.1586
1946-03-30,18.0800,3.8047,0.1596
1946-04-01,18.0600,3.7963,0.1591
1946-04-02,18.0700,3.8005,0.1594
1946-04-03,18.3800,3.9309,0.1676
1946-04-04,18.5800,4.0165,0.1730
1946-04-05,18.5400,3.9992,0.1719
1946-04-06,18.5400,3.9992,0.1719
1946-04-08,18.6200,4.0337,0.1741
1946-04-09,18.8800,4.1463,0.1814
1946-04-10,18.8100,4.1156,0.1794
1946-04-11,18.7700,4.0981,0.1783
1946-04-12,18.7700,4.0981,0.1783
1946-04-13,18.6400,4.0413,0.1746
1946-04-15,18.6200,4.0326,0.1740
1946-04-16,18.8700,4.1409,0.1810
1946-04-17,18.8400,4.1278,0.1802
1946-04-18,18.9000,4.1541,0.1819
1946-04-20,18.9000,4.1541,0.1819
1946-04-22,18.8800,4.1453,0.1813
1946-04-23,18.8400,4.1277,0.1801
1946-04-24,18.6500,4.0444,0.1747
1946-04-25,18.5400,3.9967,0.1716
1946-04-26,18.5800,4.0140,0.1727
1946-04-27,18.7400,4.0831,0.1772
1946-04-29,18.7200,4.0744,0.1766
1946-04-30,18.7600,4.0918,0.1777
1946-05-01,18.7100,4.0700,0.1763
1946-05-02,18.6200,4.0308,0.1738
1946-05-03,18.4600,3.9616,0.1693
1946-05-04,18.4100,3.9401,0.1679
1946-05-06,18.2600,3.8759,0.1638
1946-05-07,18.5100,3.9820,0.1705
1946-05-08,18.4700,3.9648,0.1694
1946-05-09,18.4400,3.9519,0.1686
1946-05-10,18.7400,4.0805,0.1768
1946-05-11,18.8500,4.1284,0.1800
1946-05-13,18.7900,4.1022,0.1782
1946-05-14,18.6700,4.0498,0.1748
1946-05-15,18.5300,3.9890,0.1709
1946-05-16,18.6400,4.0364,0.1739
1946-05-17,18.6000,4.0191,0.1728
1946-05-18,18.5200,3.9845,0.1706
1946-05-20,18.6400,4.0361,0.1739
1946-05-21,18.6800,4.0534,0.1750
1946-05-22,18.8000,4.1055,0.1784
1946-05-23,18.7800,4.0968,0.1778
1946-05-24,18.7800,4.0968,0.1778
1946-05-27,18.9200,4.1579,0.1818
1946-05-28,19.2000,4.2809,0.1899
1946-05-29,19.2500,4.3032,0.1914
1946-05-31,19.1800,4.2719,0.1893
1946-06-03,19.0500,4.2140,0.1854
1946-06-04,18.9300,4.1609,0.1819
1946-06-05,18.8200,4.1126,0.1787
1946-06-06,18.8100,4.1082,0.1785
1946-06-07,18.8200,4.1126,0.1787
1946-06-10,18.8500,4.1257,0.1796
1946-06-11,18.6500,4.0381,0.1739
1946-06-12,18.6900,4.0555,0.1750
1946-06-13,18.8000,4.1032,0.1781
1946-06-14,18.7900,4.0988,0.1778
1946-06-17,18.8100,4.1076,0.1784
1946-06-18,18.5500,3.9940,0.1710
1946-06-19,18.4400,3.9466,0.1679
1946-06-20,18.0300,3.7711,0.1567
1946-06-21,18.2300,3.8548,0.1619
1946-06-24,18.2700,3.8717,0.1630
1946-06-25,18.1400,3.8166,0.1595
1946-06-26,18.1100,3.8040,0.1587
1946-06-27,18.3900,3.9216,0.1661
1946-06-28,18.4300,3.9387,0.1672
1946-07-01,18.5400,3.9857,0.1702
1946-07-02,18.5300,3.9814,0.1699
1946-07-03,18.4900,3.9642,0.1688
1946-07-05,18.4300,3.9385,0.1672
1946-07-08,18.3600,3.9086,0.1653
1946-07-09,18.4600,3.9511,0.1680
1946-07-10,18.4900,3.9640,0.1688
1946-07-11,18.3900,3.9211,0.1660
1946-07-12,18.2700,3.8699,0.1628
1946-07-15,17.9500,3.7344,0.1542
1946-07-16,17.9700,3.7427,0.1548
1946-07-17,18.0700,3.7843,0.1573
1946-07-18,18.0400,3.7718,0.1566
1946-07-19,17.9800,3.7467,0.1550
1946-07-22,17.9300,3.7259,0.1537
1946-07-23,17.3900,3.5014,0.1398
1946-07-24,17.4100,3.5095,0.1403
1946-07-25,17.5000,3.5458,0.1425
1946-07-26,17.6000,3.5863,0.1449
1946-07-29,17.6600,3.6107,0.1464
1946-07-30,17.7600,3.6516,0.1489
1946-07-31,17.9600,3.7339,0.1539
1946-08-01,18.0100,3.7547,0.1552
1946-08-02,18.0200,3.7588,0.1555
1946-08-05,17.9100,3.7129,0.1526
1946-08-06,17.8600,3.6922,0.1513
1946-08-07,18.0300,3.7625,0.1556
1946-08-08,18.1100,3.7959,0.1577
1946-08-09,18.0500,3.7707,0.1562
1946-08-12,18.0800,3.7833,0.1569
1946-08-13,18.2300,3.8461,0.1608
1946-08-14,18.2000,3.8334,0.1600
1946-08-15,17.9900,3.7449,0.1545
1946-08-16,17.8400,3.6825,0.1506
1946-08-19,17.8100,3.6701,0.1499
1946-08-20,17.9100,3.7113,0.1524
1946-08-21,17.7400,3.6409,0.1481
1946-08-22,17.5600,3.5670,0.1436
1946-08-23,17.5800,3.5751,0.1440
1946-08-26,17.4700,3.5304,0.1413
1946-08-27,16.9200,3.3081,0.1280
1946-08-28,16.7300,3.2338,0.1237
1946-08-29,16.7600,3.2454,0.1243
1946-08-30,16.6500,3.2028,0.1219
1946-09-03,15.0000,2.5680,0.0857
1946-09-04,15.4600,2.7255,0.0935
1946-09-05,15.9900,2.9124,0.1032
1946-09-06,15.8400,2.8577,0.1003
1946-09-09,15.0100,2.5582,0.0845
1946-09-10,14.5900,2.4151,0.0774
1946-09-11,15.0500,2.5674,0.0847
1946-09-12,15.0200,2.5571,0.0842
1946-09-13,15.3100,2.6559,0.0891
1946-09-16,15.4000,2.6871,0.0907
1946-09-17,15.2800,2.6452,0.0885
1946-09-18,14.8000,2.4790,0.0802
1946-09-19,14.3300,2.3216,0.0726
1946-09-20,14.6900,2.4382,0.0780
1946-09-23,14.4100,2.3453,0.0736
1946-09-24,14.7200,2.4462,0.0783
1946-09-25,15.1000,2.5725,0.0844
1946-09-26,15.2700,2.6304,0.0872
1946-09-27,15.1100,2.5753,0.0845
1946-09-30,14.9600,2.5241,0.0820
1946-10-01,14.9200,2.5106,0.0813
1946-10-02,15.0000,2.5376,0.0826
1946-10-03,14.9800,2.5308,0.0823
1946-10-04,14.8100,2.4734,0.0795
1946-10-05,14.7000,2.4366,0.0777
1946-10-07,14.7000,2.4366,0.0777
1946-10-08,14.5300,2.3803,0.0750
1946-10-09,14.1200,2.2459,0.0687
1946-10-10,14.3300,2.3127,0.0717
1946-10-11,14.6300,2.4096,0.0762
1946-10-14,14.7100,2.4359,0.0775
1946-10-15,15.3000,2.6313,0.0868
1946-10-16,15.2400,2.6107,0.0858
1946-10-17,15.0100,2.5319,0.0819
1946-10-18,14.9700,2.5184,0.0813
1946-10-19,14.9300,2.5049,0.0806
1946-10-21,15.0000,2.5284,0.0817
1946-10-22,14.8800,2.4880,0.0798
1946-10-23,14.7700,2.4512,0.0780
1946-10-24,14.7800,2.4545,0.0782
1946-10-25,14.7000,2.4279,0.0769
1946-10-26,14.6900,2.4246,0.0767
1946-10-28,14.3900,2.3256,0.0720
1946-10-29,14.2600,2.2836,0.0701
1946-10-30,14.3200,2.3028,0.0710
1946-10-31,14.8400,2.4700,0.0787
1946-11-01,15.0700,2.5466,0.0824
1946-11-02,15.1800,2.5838,0.0842
1946-11-04,15.3300,2.6348,0.0867
1946-11-06,14.6700,2.4080,0.0755
1946-11-07,14.7900,2.4474,0.0773
1946-11-08,14.8500,2.4672,0.0783
1946-11-09,15.0300,2.5270,0.0811
1946-11-12,14.9400,2.4968,0.0797
1946-11-13,14.8100,2.4533,0.0776
1946-11-14,14.8900,2.4798,0.0788
1946-11-15,14.7300,2.4265,0.0763
1946-11-16,14.7200,2.4232,0.0761
1946-11-18,14.5800,2.3771,0.0740
1946-11-19,14.5700,2.3739,0.0738
1946-11-20,14.4600,2.3380,0.0721
1946-11-21,14.2100,2.2572,0.0684
1946-11-22,14.1300,2.2318,0.0672
1946-11-23,14.3300,2.2949,0.0701
1946-11-25,14.3100,2.2885,0.0698
1946-11-26,14.4500,2.3333,0.0718
1946-11-27,14.5500,2.3656,0.0733
1946-11-29,14.6800,2.4079,0.0753
1946-11-30,14.6700,2.4046,0.0752
1946-12-02,14.4400,2.3292,0.0716
1946-12-03,14.4900,2.3453,0.0724
1946-12-04,14.7200,2.4198,0.0758
1946-12-05,14.6400,2.3935,0.0746
1946-12-06,14.7000,2.4131,0.0755
1946-12-07,14.8100,2.4492,0.0772
1946-12-09,15.3200,2.6179,0.0852
1946-12-10,15.3200,2.6179,0.0852
1946-12-11,15.3600,2.6316,0.0858
1946-12-12,15.1500,2.5596,0.0823
1946-12-13,15.1700,2.5664,0.0826
